ID	IUPAC_solid	SMILES_solid	IUPAC_anion	SMILES_anion	IUPAC_cation	SMILES_cation	Mole_fraction	Weight_fraction	Parts of Solvent	Temperature.K	logP_anion	Atom count_anion	Molecular weight_anion	molecular_anion	Aliphatic atom count_anion	Aromatic atom count_anion	Van der Waals surface area (3D)_anion	ASA_anion	donorcount_anion	acceptorcount_anion	Refractivity_anion	Bond count_anion	Smallest ring size_anion	Balaban index_anion	Rotatable bond count_anion	MMFF94 energy_anion	Fused ring count_anion	logP_cation	Atom count_cation	Molecular weight_cation	molecular_cation	Aliphatic atom count_cation	Aromatic atom count_cation	Van der Waals surface area (3D)_cation	ASA_cation	donorcount_cation	acceptorcount_cation	Refractivity_cation	Bond count_cation	Smallest ring size_cation	Balaban index_cation	Rotatable bond count_cation	MMFF94 energy_cation	Fused ring count_cation	logP_solid	Atom count_solid	Molecular weight_solid	molecular_solid	Aliphatic atom count_solid	Aromatic atom count_solid	Van der Waals surface area (3D)_solid	ASA_solid	donorcount_solid	acceptorcount_solid	Refractivity_solid	Bond count_solid	Smallest ring size_solid	Rotatable bond count_solid	Fused ring count_solid
sodium_chloride_1-butyl-1-methylpyrrolidinium_trifluoromethanesulfonate_393.1K	sodium_chloride	[Na+].[Cl-]	trifluoromethanesulfonate	[O-]S(=O)(=O)C(F)(F)F	1-butyl-1-methylpyrrolidinium	[H]C([H])([H])C([H])([H])C([H])([H])C([H])([H])[N+]1(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H]	0.00435455143798	0.000876577471079	1139.80048026963	393.1	1.15	8	149.06	7.45	8	0	150.81	297.91	0	3	15.86	7	0	4.02	1	245.69	0	-2.24	30	142.265	18.69	10	0	310.5	354.15	0	0	57.32	30	5	2.22	3	25.94	0	-0.77	2	58.44	1.78	2	0	64.75	169.26	0	0	0	0	0	0	0
sodium_chloride_1-butyl-1-methylpyrrolidinium_trifluoromethanesulfonate_363K	sodium_chloride	[Na+].[Cl-]	trifluoromethanesulfonate	[O-]S(=O)(=O)C(F)(F)F	1-butyl-1-methylpyrrolidinium	[H]C([H])([H])C([H])([H])C([H])([H])C([H])([H])[N+]1(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H]	0.00405521291828	0.000816124222915	1224.30366324399	363	1.15	8	149.06	7.45	8	0	150.81	297.91	0	3	15.86	7	0	4.02	1	245.69	0	-2.24	30	142.265	18.69	10	0	310.5	354.15	0	0	57.32	30	5	2.22	3	25.94	0	-0.77	2	58.44	1.78	2	0	64.75	169.26	0	0	0	0	0	0	0
sodium_chloride_1-butyl-1-methylpyrrolidinium_trifluoromethanesulfonate_333K	sodium_chloride	[Na+].[Cl-]	trifluoromethanesulfonate	[O-]S(=O)(=O)C(F)(F)F	1-butyl-1-methylpyrrolidinium	[H]C([H])([H])C([H])([H])C([H])([H])C([H])([H])[N+]1(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H]	0.003905489640559	0.000785897578248	1271.43043836431	333	1.15	8	149.06	7.45	8	0	150.81	297.91	0	3	15.86	7	0	4.02	1	245.69	0	-2.24	30	142.265	18.69	10	0	310.5	354.15	0	0	57.32	30	5	2.22	3	25.94	0	-0.77	2	58.44	1.78	2	0	64.75	169.26	0	0	0	0	0	0	0
sodium_chloride_1-butyl-1-methylpyrrolidinium_trifluoromethanesulfonate_303K	sodium_chloride	[Na+].[Cl-]	trifluoromethanesulfonate	[O-]S(=O)(=O)C(F)(F)F	1-butyl-1-methylpyrrolidinium	[H]C([H])([H])C([H])([H])C([H])([H])C([H])([H])[N+]1(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H]	0.003855573875462	0.000775822026977	1287.95541145838	303	1.15	8	149.06	7.45	8	0	150.81	297.91	0	3	15.86	7	0	4.02	1	245.69	0	-2.24	30	142.265	18.69	10	0	310.5	354.15	0	0	57.32	30	5	2.22	3	25.94	0	-0.77	2	58.44	1.78	2	0	64.75	169.26	0	0	0	0	0	0	0
sodium_chloride_1-butyl-1-methylpyrrolidinium_trifluoroacetate_423.1K	sodium_chloride	[Na+].[Cl-]	trifluoroacetate	[O-]C(=O)C(F)(F)F	1-butyl-1-methylpyrrolidinium	[H]C([H])([H])C([H])([H])C([H])([H])C([H])([H])[N+]1(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H]	0.031776171354187	0.007457046092896	133.101356963938	423.1	0.91	7	113.016	5.24	7	0	113.91	246.1	0	2	24.49	6	0	3.54	1	162.68	0	-2.24	30	142.265	18.69	10	0	310.5	354.15	0	0	57.32	30	5	2.22	3	25.94	0	-0.77	2	58.44	1.78	2	0	64.75	169.26	0	0	0	0	0	0	0
sodium_chloride_1-butyl-1-methylpyrrolidinium_trifluoroacetate_393.1K	sodium_chloride	[Na+].[Cl-]	trifluoroacetate	[O-]C(=O)C(F)(F)F	1-butyl-1-methylpyrrolidinium	[H]C([H])([H])C([H])([H])C([H])([H])C([H])([H])[N+]1(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H]	0.030518331953554	0.007154750083456	138.767285836068	393.1	0.91	7	113.016	5.24	7	0	113.91	246.1	0	2	24.49	6	0	3.54	1	162.68	0	-2.24	30	142.265	18.69	10	0	310.5	354.15	0	0	57.32	30	5	2.22	3	25.94	0	-0.77	2	58.44	1.78	2	0	64.75	169.26	0	0	0	0	0	0	0
sodium_chloride_1-butyl-1-methylpyrrolidinium_trifluoroacetate_363K	sodium_chloride	[Na+].[Cl-]	trifluoroacetate	[O-]C(=O)C(F)(F)F	1-butyl-1-methylpyrrolidinium	[H]C([H])([H])C([H])([H])C([H])([H])C([H])([H])[N+]1(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H]	0.029257982969888	0.006852452665357	144.93314960868	363	0.91	7	113.016	5.24	7	0	113.91	246.1	0	2	24.49	6	0	3.54	1	162.68	0	-2.24	30	142.265	18.69	10	0	310.5	354.15	0	0	57.32	30	5	2.22	3	25.94	0	-0.77	2	58.44	1.78	2	0	64.75	169.26	0	0	0	0	0	0	0
sodium_chloride_1-butyl-1-methylpyrrolidinium_trifluoroacetate_333K	sodium_chloride	[Na+].[Cl-]	trifluoroacetate	[O-]C(=O)C(F)(F)F	1-butyl-1-methylpyrrolidinium	[H]C([H])([H])C([H])([H])C([H])([H])C([H])([H])[N+]1(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H]	0.026729726151376	0.006247853603147	159.054966636273	333	0.91	7	113.016	5.24	7	0	113.91	246.1	0	2	24.49	6	0	3.54	1	162.68	0	-2.24	30	142.265	18.69	10	0	310.5	354.15	0	0	57.32	30	5	2.22	3	25.94	0	-0.77	2	58.44	1.78	2	0	64.75	169.26	0	0	0	0	0	0	0
sodium_chloride_1-butyl-1-methylpyrrolidinium_trifluoroacetate_303K	sodium_chloride	[Na+].[Cl-]	trifluoroacetate	[O-]C(=O)C(F)(F)F	1-butyl-1-methylpyrrolidinium	[H]C([H])([H])C([H])([H])C([H])([H])C([H])([H])[N+]1(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H]	0.02546180319019	0.005945551959015	167.192962889461	303	0.91	7	113.016	5.24	7	0	113.91	246.1	0	2	24.49	6	0	3.54	1	162.68	0	-2.24	30	142.265	18.69	10	0	310.5	354.15	0	0	57.32	30	5	2.22	3	25.94	0	-0.77	2	58.44	1.78	2	0	64.75	169.26	0	0	0	0	0	0	0
sodium_chloride_1-butyl-1-methylpyrrolidinium_dicyanamide_393.1K	sodium_chloride	[Na+].[Cl-]	dicyanamide	N#C[N-]C#N	1-butyl-1-methylpyrrolidinium	[H]C([H])([H])C([H])([H])C([H])([H])C([H])([H])[N+]1(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H]	0.013867384915393	0.003929628030748	253.477012118046	393.1	-0.23	5	66.044	5.04	5	0	78.13	180.55	0	3	16.01	4	0	2.19	0	8.18	0	-2.24	30	142.265	18.69	10	0	310.5	354.15	0	0	57.32	30	5	2.22	3	25.94	0	-0.77	2	58.44	1.78	2	0	64.75	169.26	0	0	0	0	0	0	0
sodium_chloride_1-butyl-1-methylpyrrolidinium_dicyanamide_348.1K	sodium_chloride	[Na+].[Cl-]	dicyanamide	N#C[N-]C#N	1-butyl-1-methylpyrrolidinium	[H]C([H])([H])C([H])([H])C([H])([H])C([H])([H])[N+]1(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H]	0.01072727244032	0.003032887348646	328.718807540478	348.1	-0.23	5	66.044	5.04	5	0	78.13	180.55	0	3	16.01	4	0	2.19	0	8.18	0	-2.24	30	142.265	18.69	10	0	310.5	354.15	0	0	57.32	30	5	2.22	3	25.94	0	-0.77	2	58.44	1.78	2	0	64.75	169.26	0	0	0	0	0	0	0
sodium_chloride_1-butyl-1-methylpyrrolidinium_dicyanamide_318.1K	sodium_chloride	[Na+].[Cl-]	dicyanamide	N#C[N-]C#N	1-butyl-1-methylpyrrolidinium	[H]C([H])([H])C([H])([H])C([H])([H])C([H])([H])[N+]1(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H]	0.009098651812268	0.002569398628508	388.196128971569	318.1	-0.23	5	66.044	5.04	5	0	78.13	180.55	0	3	16.01	4	0	2.19	0	8.18	0	-2.24	30	142.265	18.69	10	0	310.5	354.15	0	0	57.32	30	5	2.22	3	25.94	0	-0.77	2	58.44	1.78	2	0	64.75	169.26	0	0	0	0	0	0	0
sodium_chloride_1-butyl-1-methylpyrrolidinium_dicyanamide_298.1K	sodium_chloride	[Na+].[Cl-]	dicyanamide	N#C[N-]C#N	1-butyl-1-methylpyrrolidinium	[H]C([H])([H])C([H])([H])C([H])([H])C([H])([H])[N+]1(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H]	0.007785872297106	0.002196590124103	454.251068020057	298.1	-0.23	5	66.044	5.04	5	0	78.13	180.55	0	3	16.01	4	0	2.19	0	8.18	0	-2.24	30	142.265	18.69	10	0	310.5	354.15	0	0	57.32	30	5	2.22	3	25.94	0	-0.77	2	58.44	1.78	2	0	64.75	169.26	0	0	0	0	0	0	0
methyl_3-(4-hydroxy-3-methoxyphenyl)-2-propenoate_1-(2-methoxyethyl)-3-methyl-imidazolium_tetrafluoroborate_321.15K	methyl_3-(4-hydroxy-3-methoxyphenyl)-2-propenoate	[H]Oc1c([H])c([H])c(C([H])=C([H])C(=O)OC([H])([H])[H])c([H])c1OC([H])([H])[H]	tetrafluoroborate	F[B-](F)(F)F	1-(2-methoxyethyl)-3-methyl-imidazolium	[H]c1c([H])[n+](c([H])n1C([H])([H])C([H])([H])OC([H])([H])[H])C([H])([H])[H]	0.348000000001236	0.327702357149394	2.05154960952605	321.15	-1.13	5	86.8	3.55	5	0	91.91	231.28	0	0	6.01	4	0	3.02	0	6.7	0	-3.52	23	141.193	16.11	5	5	256.41	397.37	0	1	39.9	23	5	2.06	3	66.71	0	2.05	27	208.213	21.54	9	6	299.8	441.22	1	3	56.27	27	6	4	0
methyl_3-(4-hydroxy-3-methoxyphenyl)-2-propenoate_1-(2-methoxyethyl)-3-methyl-imidazolium_tetrafluoroborate_312.15K	methyl_3-(4-hydroxy-3-methoxyphenyl)-2-propenoate	[H]Oc1c([H])c([H])c(C([H])=C([H])C(=O)OC([H])([H])[H])c([H])c1OC([H])([H])[H]	tetrafluoroborate	F[B-](F)(F)F	1-(2-methoxyethyl)-3-methyl-imidazolium	[H]c1c([H])[n+](c([H])n1C([H])([H])C([H])([H])OC([H])([H])[H])C([H])([H])[H]	0.238000000000987	0.221934362379199	3.50583672253236	312.15	-1.13	5	86.8	3.55	5	0	91.91	231.28	0	0	6.01	4	0	3.02	0	6.7	0	-3.52	23	141.193	16.11	5	5	256.41	397.37	0	1	39.9	23	5	2.06	3	66.71	0	2.05	27	208.213	21.54	9	6	299.8	441.22	1	3	56.27	27	6	4	0
3,5-dimethoxy-4-hydroxy_cinnamic_acid_methyl_ester_1-(2-methoxyethyl)-3-methyl-imidazolium_tetrafluoroborate_321.15K	3,5-dimethoxy-4-hydroxy_cinnamic_acid_methyl_ester	[H]Oc1c(OC([H])([H])[H])c([H])c(C([H])=C([H])C(=O)OC([H])([H])[H])c([H])c1OC([H])([H])[H]	tetrafluoroborate	F[B-](F)(F)F	1-(2-methoxyethyl)-3-methyl-imidazolium	[H]c1c([H])[n+](c([H])n1C([H])([H])C([H])([H])OC([H])([H])[H])C([H])([H])[H]	0.184000000002176	0.190692130859811	4.24405488307831	321.15	-1.13	5	86.8	3.55	5	0	91.91	231.28	0	0	6.01	4	0	3.02	0	6.7	0	-3.52	23	141.193	16.11	5	5	256.41	397.37	0	1	39.9	23	5	2.06	3	66.71	0	1.9	31	238.239	24.56	11	6	348.65	509.89	1	4	62.74	31	6	5	0
methyl_3-(4-hydroxy-3-methoxyphenyl)-2-propenoate_1-(2-methoxyethyl)-3-methyl-imidazolium_tetrafluoroborate_303.15K	methyl_3-(4-hydroxy-3-methoxyphenyl)-2-propenoate	[H]Oc1c([H])c([H])c(C([H])=C([H])C(=O)OC([H])([H])[H])c([H])c1OC([H])([H])[H]	tetrafluoroborate	F[B-](F)(F)F	1-(2-methoxyethyl)-3-methyl-imidazolium	[H]c1c([H])[n+](c([H])n1C([H])([H])C([H])([H])OC([H])([H])[H])C([H])([H])[H]	0.170000000000768	0.15757533263602	5.34617096008218	303.15	-1.13	5	86.8	3.55	5	0	91.91	231.28	0	0	6.01	4	0	3.02	0	6.7	0	-3.52	23	141.193	16.11	5	5	256.41	397.37	0	1	39.9	23	5	2.06	3	66.71	0	2.05	27	208.213	21.54	9	6	299.8	441.22	1	3	56.27	27	6	4	0
3,5-dimethoxy-4-hydroxy_cinnamic_acid_methyl_ester_1-(2-methoxyethyl)-3-methyl-imidazolium_tetrafluoroborate_312.15K	3,5-dimethoxy-4-hydroxy_cinnamic_acid_methyl_ester	[H]Oc1c(OC([H])([H])[H])c([H])c(C([H])=C([H])C(=O)OC([H])([H])[H])c([H])c1OC([H])([H])[H]	tetrafluoroborate	F[B-](F)(F)F	1-(2-methoxyethyl)-3-methyl-imidazolium	[H]c1c([H])[n+](c([H])n1C([H])([H])C([H])([H])OC([H])([H])[H])C([H])([H])[H]	0.135000000001692	0.1402162194606	6.13184254893561	312.15	-1.13	5	86.8	3.55	5	0	91.91	231.28	0	0	6.01	4	0	3.02	0	6.7	0	-3.52	23	141.193	16.11	5	5	256.41	397.37	0	1	39.9	23	5	2.06	3	66.71	0	1.9	31	238.239	24.56	11	6	348.65	509.89	1	4	62.74	31	6	5	0
3,5-dimethoxy-4-hydroxy_cinnamic_acid_methyl_ester_1-(2-methoxyethyl)-3-methyl-imidazolium_tetrafluoroborate_303.15K	3,5-dimethoxy-4-hydroxy_cinnamic_acid_methyl_ester	[H]Oc1c(OC([H])([H])[H])c([H])c(C([H])=C([H])C(=O)OC([H])([H])[H])c([H])c1OC([H])([H])[H]	tetrafluoroborate	F[B-](F)(F)F	1-(2-methoxyethyl)-3-methyl-imidazolium	[H]c1c([H])[n+](c([H])n1C([H])([H])C([H])([H])OC([H])([H])[H])C([H])([H])[H]	0.105000000001362	0.109203399695729	8.15722406798944	303.15	-1.13	5	86.8	3.55	5	0	91.91	231.28	0	0	6.01	4	0	3.02	0	6.7	0	-3.52	23	141.193	16.11	5	5	256.41	397.37	0	1	39.9	23	5	2.06	3	66.71	0	1.9	31	238.239	24.56	11	6	348.65	509.89	1	4	62.74	31	6	5	0
2-propenoic_acid,_3-(4-hydroxyphenyl)-,_methyl_ester_1-(2-methoxyethyl)-3-methyl-imidazolium_tetrafluoroborate_321.15K	2-propenoic_acid,_3-(4-hydroxyphenyl)-,_methyl_ester	[H]Oc1c([H])c([H])c(C([H])=C([H])C(=O)OC([H])([H])[H])c([H])c1[H]	tetrafluoroborate	F[B-](F)(F)F	1-(2-methoxyethyl)-3-methyl-imidazolium	[H]c1c([H])[n+](c([H])n1C([H])([H])C([H])([H])OC([H])([H])[H])C([H])([H])[H]	0.091999999999444	0.073376938258159	12.6282601010381	321.15	-1.13	5	86.8	3.55	5	0	91.91	231.28	0	0	6.01	4	0	3.02	0	6.7	0	-3.52	23	141.193	16.11	5	5	256.41	397.37	0	1	39.9	23	5	2.06	3	66.71	0	2.21	23	178.187	18.63	7	6	252.81	386.67	1	2	49.81	23	6	3	0
2-propenoic_acid,_3-(4-hydroxyphenyl)-,_methyl_ester_1-(2-methoxyethyl)-3-methyl-imidazolium_tetrafluoroborate_312.15K	2-propenoic_acid,_3-(4-hydroxyphenyl)-,_methyl_ester	[H]Oc1c([H])c([H])c(C([H])=C([H])C(=O)OC([H])([H])[H])c([H])c1[H]	tetrafluoroborate	F[B-](F)(F)F	1-(2-methoxyethyl)-3-methyl-imidazolium	[H]c1c([H])[n+](c([H])n1C([H])([H])C([H])([H])OC([H])([H])[H])C([H])([H])[H]	0.062999999999608	0.049924484297408	19.0302519710138	312.15	-1.13	5	86.8	3.55	5	0	91.91	231.28	0	0	6.01	4	0	3.02	0	6.7	0	-3.52	23	141.193	16.11	5	5	256.41	397.37	0	1	39.9	23	5	2.06	3	66.71	0	2.21	23	178.187	18.63	7	6	252.81	386.67	1	2	49.81	23	6	3	0
2-propenoic_acid,_3-(4-hydroxyphenyl)-,_methyl_ester_1-(2-methoxyethyl)-3-methyl-imidazolium_tetrafluoroborate_303.15K	2-propenoic_acid,_3-(4-hydroxyphenyl)-,_methyl_ester	[H]Oc1c([H])c([H])c(C([H])=C([H])C(=O)OC([H])([H])[H])c([H])c1[H]	tetrafluoroborate	F[B-](F)(F)F	1-(2-methoxyethyl)-3-methyl-imidazolium	[H]c1c([H])[n+](c([H])n1C([H])([H])C([H])([H])OC([H])([H])[H])C([H])([H])[H]	0.047999999999697	0.037911739131226	25.3770542559034	303.15	-1.13	5	86.8	3.55	5	0	91.91	231.28	0	0	6.01	4	0	3.02	0	6.7	0	-3.52	23	141.193	16.11	5	5	256.41	397.37	0	1	39.9	23	5	2.06	3	66.71	0	2.21	23	178.187	18.63	7	6	252.81	386.67	1	2	49.81	23	6	3	0
methyl_3-(4-hydroxy-3-methoxyphenyl)-2-propenoate_1-(2-methoxyethyl)-3-methyl-imidazolium_hexafluorophosphate_321.15K	methyl_3-(4-hydroxy-3-methoxyphenyl)-2-propenoate	[H]Oc1c([H])c([H])c(C([H])=C([H])C(=O)OC([H])([H])[H])c([H])c1OC([H])([H])[H]	hexafluorophosphate	F[P-](F)(F)(F)(F)F	1-(2-methoxyethyl)-3-methyl-imidazolium	[H]c1c([H])[n+](c([H])n1C([H])([H])C([H])([H])OC([H])([H])[H])C([H])([H])[H]	0.272000000019371	0.213747840735045	3.67840983357379	321.15	2.03	7	144.964729556	6	7	0	120.98	262.47	0	0	14.21	6	0	4.43	0	1403.65	0	-3.52	23	141.193	16.11	5	5	256.41	397.37	0	1	39.9	23	5	2.06	3	66.71	0	2.05	27	208.213	21.54	9	6	299.8	441.22	1	3	56.27	27	6	4	0
methyl_3-(4-hydroxy-3-methoxyphenyl)-2-propenoate_1-(2-methoxyethyl)-3-methyl-imidazolium_hexafluorophosphate_312.15K	methyl_3-(4-hydroxy-3-methoxyphenyl)-2-propenoate	[H]Oc1c([H])c([H])c(C([H])=C([H])C(=O)OC([H])([H])[H])c([H])c1OC([H])([H])[H]	hexafluorophosphate	F[P-](F)(F)(F)(F)F	1-(2-methoxyethyl)-3-methyl-imidazolium	[H]c1c([H])[n+](c([H])n1C([H])([H])C([H])([H])OC([H])([H])[H])C([H])([H])[H]	0.206000000016001	0.158799336911499	5.29725551409143	312.15	2.03	7	144.964729556	6	7	0	120.98	262.47	0	0	14.21	6	0	4.43	0	1403.65	0	-3.52	23	141.193	16.11	5	5	256.41	397.37	0	1	39.9	23	5	2.06	3	66.71	0	2.05	27	208.213	21.54	9	6	299.8	441.22	1	3	56.27	27	6	4	0
3,5-dimethoxy-4-hydroxy_cinnamic_acid_methyl_ester_1-(2-methoxyethyl)-3-methyl-imidazolium_hexafluorophosphate_321.15K	3,5-dimethoxy-4-hydroxy_cinnamic_acid_methyl_ester	[H]Oc1c(OC([H])([H])[H])c([H])c(C([H])=C([H])C(=O)OC([H])([H])[H])c([H])c1OC([H])([H])[H]	hexafluorophosphate	F[P-](F)(F)(F)(F)F	1-(2-methoxyethyl)-3-methyl-imidazolium	[H]c1c([H])[n+](c([H])n1C([H])([H])C([H])([H])OC([H])([H])[H])C([H])([H])[H]	0.182000000015911	0.156286194342783	5.3985178230567	321.15	2.03	7	144.964729556	6	7	0	120.98	262.47	0	0	14.21	6	0	4.43	0	1403.65	0	-3.52	23	141.193	16.11	5	5	256.41	397.37	0	1	39.9	23	5	2.06	3	66.71	0	1.9	31	238.239	24.56	11	6	348.65	509.89	1	4	62.74	31	6	5	0
3,5-dimethoxy-4-hydroxy_cinnamic_acid_methyl_ester_1-(2-methoxyethyl)-3-methyl-imidazolium_hexafluorophosphate_312.15K	3,5-dimethoxy-4-hydroxy_cinnamic_acid_methyl_ester	[H]Oc1c(OC([H])([H])[H])c([H])c(C([H])=C([H])C(=O)OC([H])([H])[H])c([H])c1OC([H])([H])[H]	hexafluorophosphate	F[P-](F)(F)(F)(F)F	1-(2-methoxyethyl)-3-methyl-imidazolium	[H]c1c([H])[n+](c([H])n1C([H])([H])C([H])([H])OC([H])([H])[H])C([H])([H])[H]	0.127000000011849	0.10803060464405	8.25663614764445	312.15	2.03	7	144.964729556	6	7	0	120.98	262.47	0	0	14.21	6	0	4.43	0	1403.65	0	-3.52	23	141.193	16.11	5	5	256.41	397.37	0	1	39.9	23	5	2.06	3	66.71	0	1.9	31	238.239	24.56	11	6	348.65	509.89	1	4	62.74	31	6	5	0
methyl_3-(4-hydroxy-3-methoxyphenyl)-2-propenoate_1-(2-methoxyethyl)-3-methyl-imidazolium_hexafluorophosphate_303.15K	methyl_3-(4-hydroxy-3-methoxyphenyl)-2-propenoate	[H]Oc1c([H])c([H])c(C([H])=C([H])C(=O)OC([H])([H])[H])c([H])c1OC([H])([H])[H]	hexafluorophosphate	F[P-](F)(F)(F)(F)F	1-(2-methoxyethyl)-3-methyl-imidazolium	[H]c1c([H])[n+](c([H])n1C([H])([H])C([H])([H])OC([H])([H])[H])C([H])([H])[H]	0.114000000009881	0.085606478118354	10.6813589576419	303.15	2.03	7	144.964729556	6	7	0	120.98	262.47	0	0	14.21	6	0	4.43	0	1403.65	0	-3.52	23	141.193	16.11	5	5	256.41	397.37	0	1	39.9	23	5	2.06	3	66.71	0	2.05	27	208.213	21.54	9	6	299.8	441.22	1	3	56.27	27	6	4	0
3,5-dimethoxy-4-hydroxy_cinnamic_acid_methyl_ester_1-(2-methoxyethyl)-3-methyl-imidazolium_hexafluorophosphate_303.15K	3,5-dimethoxy-4-hydroxy_cinnamic_acid_methyl_ester	[H]Oc1c(OC([H])([H])[H])c([H])c(C([H])=C([H])C(=O)OC([H])([H])[H])c([H])c1OC([H])([H])[H]	hexafluorophosphate	F[P-](F)(F)(F)(F)F	1-(2-methoxyethyl)-3-methyl-imidazolium	[H]c1c([H])[n+](c([H])n1C([H])([H])C([H])([H])OC([H])([H])[H])C([H])([H])[H]	0.09100000000884	0.076933889901597	11.9981728634684	303.15	2.03	7	144.964729556	6	7	0	120.98	262.47	0	0	14.21	6	0	4.43	0	1403.65	0	-3.52	23	141.193	16.11	5	5	256.41	397.37	0	1	39.9	23	5	2.06	3	66.71	0	1.9	31	238.239	24.56	11	6	348.65	509.89	1	4	62.74	31	6	5	0
2-propenoic_acid,_3-(4-hydroxyphenyl)-,_methyl_ester_1-(2-methoxyethyl)-3-methyl-imidazolium_hexafluorophosphate_321.15K	2-propenoic_acid,_3-(4-hydroxyphenyl)-,_methyl_ester	[H]Oc1c([H])c([H])c(C([H])=C([H])C(=O)OC([H])([H])[H])c([H])c1[H]	hexafluorophosphate	F[P-](F)(F)(F)(F)F	1-(2-methoxyethyl)-3-methyl-imidazolium	[H]c1c([H])[n+](c([H])n1C([H])([H])C([H])([H])OC([H])([H])[H])C([H])([H])[H]	0.033000000002735	0.020807789723343	47.0589247246271	321.15	2.03	7	144.964729556	6	7	0	120.98	262.47	0	0	14.21	6	0	4.43	0	1403.65	0	-3.52	23	141.193	16.11	5	5	256.41	397.37	0	1	39.9	23	5	2.06	3	66.71	0	2.21	23	178.187	18.63	7	6	252.81	386.67	1	2	49.81	23	6	3	0
2-propenoic_acid,_3-(4-hydroxyphenyl)-,_methyl_ester_1-(2-methoxyethyl)-3-methyl-imidazolium_hexafluorophosphate_312.15K	2-propenoic_acid,_3-(4-hydroxyphenyl)-,_methyl_ester	[H]Oc1c([H])c([H])c(C([H])=C([H])C(=O)OC([H])([H])[H])c([H])c1[H]	hexafluorophosphate	F[P-](F)(F)(F)(F)F	1-(2-methoxyethyl)-3-methyl-imidazolium	[H]c1c([H])[n+](c([H])n1C([H])([H])C([H])([H])OC([H])([H])[H])C([H])([H])[H]	0.02500000000209	0.015715441972263	62.63168161385	312.15	2.03	7	144.964729556	6	7	0	120.98	262.47	0	0	14.21	6	0	4.43	0	1403.65	0	-3.52	23	141.193	16.11	5	5	256.41	397.37	0	1	39.9	23	5	2.06	3	66.71	0	2.21	23	178.187	18.63	7	6	252.81	386.67	1	2	49.81	23	6	3	0
2-propenoic_acid,_3-(4-hydroxyphenyl)-,_methyl_ester_1-(2-methoxyethyl)-3-methyl-imidazolium_hexafluorophosphate_303.15K	2-propenoic_acid,_3-(4-hydroxyphenyl)-,_methyl_ester	[H]Oc1c([H])c([H])c(C([H])=C([H])C(=O)OC([H])([H])[H])c([H])c1[H]	hexafluorophosphate	F[P-](F)(F)(F)(F)F	1-(2-methoxyethyl)-3-methyl-imidazolium	[H]c1c([H])[n+](c([H])n1C([H])([H])C([H])([H])OC([H])([H])[H])C([H])([H])[H]	0.01600000000135	0.010023520784575	98.7653440833784	303.15	2.03	7	144.964729556	6	7	0	120.98	262.47	0	0	14.21	6	0	4.43	0	1403.65	0	-3.52	23	141.193	16.11	5	5	256.41	397.37	0	1	39.9	23	5	2.06	3	66.71	0	2.21	23	178.187	18.63	7	6	252.81	386.67	1	2	49.81	23	6	3	0
methyl_3-(4-hydroxy-3-methoxyphenyl)-2-propenoate_1-(2-hydroxyethyl)-3-methylimidazolium_tetrafluoroborate_321.15K	methyl_3-(4-hydroxy-3-methoxyphenyl)-2-propenoate	[H]Oc1c([H])c([H])c(C([H])=C([H])C(=O)OC([H])([H])[H])c([H])c1OC([H])([H])[H]	tetrafluoroborate	F[B-](F)(F)F	1-(2-hydroxyethyl)-3-methylimidazolium	[H]OC([H])([H])C([H])([H])n1c([H])c([H])[n+](c1[H])C([H])([H])[H]	0.227000000008832	0.222253059655737	3.49937562861437	321.15	-1.13	5	86.8	3.55	5	0	91.91	231.28	0	0	6.01	4	0	3.02	0	6.7	0	-4.16	20	127.166	14.01	4	5	219.71	333.22	1	1	35.14	20	5	1.9	2	62.9	0	2.05	27	208.213	21.54	9	6	299.8	441.22	1	3	56.27	27	6	4	0
