ID,Classification,Temperature.K,logP_anion,Atom count_anion,Molecular weight_anion,molecular_anion,Aliphatic atom count_anion,Aromatic atom count_anion,Van der Waals surface area (3D)_anion,ASA_anion,donorcount_anion,acceptorcount_anion,Refractivity_anion,Bond count_anion,Smallest ring size_anion,Balaban index_anion,Rotatable bond count_anion,MMFF94 energy_anion,logP_cation,Atom count_cation,Molecular weight_cation,molecular_cation,Aliphatic atom count_cation,Aromatic atom count_cation,Van der Waals surface area (3D)_cation,ASA_cation,donorcount_cation,acceptorcount_cation,Refractivity_cation,Bond count_cation,Smallest ring size_cation,Balaban index_cation,Rotatable bond count_cation,MMFF94 energy_cation,logP_solid,Atom count_solid,Molecular weight_solid,molecular_solid,Aliphatic atom count_solid,Aromatic atom count_solid,Van der Waals surface area (3D)_solid,ASA_solid,donorcount_solid,acceptorcount_solid,Refractivity_solid,Bond count_solid,Smallest ring size_solid,Rotatable bond count_solid,Fused ring count_solid,class
Diosgenin_1-butyl-3-methylimidazolium_bis(trifluoromethylsulfonyl)imide_351.55K,Insoluble,351.55,2.17,15,280.14,14.25,15,0,270.39,391.21,0,5,31.33,14,0,4.89,2,267.03,-2.15,25,139.221,17.13,5,5,270.81,395.01,0,0,42.73,25,5,2.06,3,43.83,4.93,72,414.63,50.65,30,0,697.3,543.81,1,3,120.27,77,5,0,5,2
Diosgenin_1-butyl-3-methylimidazolium_bis(trifluoromethylsulfonyl)imide_342.05K,Insoluble,342.05,2.17,15,280.14,14.25,15,0,270.39,391.21,0,5,31.33,14,0,4.89,2,267.03,-2.15,25,139.221,17.13,5,5,270.81,395.01,0,0,42.73,25,5,2.06,3,43.83,4.93,72,414.63,50.65,30,0,697.3,543.81,1,3,120.27,77,5,0,5,2
Diosgenin_1-butyl-3-methylimidazolium_bis(trifluoromethylsulfonyl)imide_337.95K,Insoluble,337.95,2.17,15,280.14,14.25,15,0,270.39,391.21,0,5,31.33,14,0,4.89,2,267.03,-2.15,25,139.221,17.13,5,5,270.81,395.01,0,0,42.73,25,5,2.06,3,43.83,4.93,72,414.63,50.65,30,0,697.3,543.81,1,3,120.27,77,5,0,5,2
Diosgenin_1-butyl-3-methylimidazolium_bis(trifluoromethylsulfonyl)imide_328.95K,Insoluble,328.95,2.17,15,280.14,14.25,15,0,270.39,391.21,0,5,31.33,14,0,4.89,2,267.03,-2.15,25,139.221,17.13,5,5,270.81,395.01,0,0,42.73,25,5,2.06,3,43.83,4.93,72,414.63,50.65,30,0,697.3,543.81,1,3,120.27,77,5,0,5,2
LASSBio-294_1-butyl-3-methylimidazolium_acetate_298.15K,Soluble,298.15,-0.22,7,59.045,4.96,4,0,96.71,229.82,0,2,23.48,6,0,2.32,0,10.58,-2.15,25,139.221,17.13,5,5,270.81,395.01,0,0,42.73,25,5,2.06,3,43.83,2.5,29,274.29,26.53,8,11,335.92,463.78,1,4,70.89,31,5,3,2,0
sodium_chloride_1-butyl-1-methylpyrrolidinium_trifluoromethanesulfonate_423.1K,Insoluble,423.1,1.15,8,149.06,7.45,8,0,150.81,297.91,0,3,15.86,7,0,4.02,1,245.69,-2.24,30,142.265,18.69,10,0,310.5,354.15,0,0,57.32,30,5,2.22,3,25.94,-0.77,2,58.44,1.78,2,0,64.75,169.26,0,0,0,0,0,0,0,2
sodium_chloride_1-butyl-1-methylpyrrolidinium_trifluoromethanesulfonate_393.1K,Insoluble,393.1,1.15,8,149.06,7.45,8,0,150.81,297.91,0,3,15.86,7,0,4.02,1,245.69,-2.24,30,142.265,18.69,10,0,310.5,354.15,0,0,57.32,30,5,2.22,3,25.94,-0.77,2,58.44,1.78,2,0,64.75,169.26,0,0,0,0,0,0,0,2
sodium_chloride_1-butyl-1-methylpyrrolidinium_trifluoromethanesulfonate_363K,Insoluble,363,1.15,8,149.06,7.45,8,0,150.81,297.91,0,3,15.86,7,0,4.02,1,245.69,-2.24,30,142.265,18.69,10,0,310.5,354.15,0,0,57.32,30,5,2.22,3,25.94,-0.77,2,58.44,1.78,2,0,64.75,169.26,0,0,0,0,0,0,0,2
sodium_chloride_1-butyl-1-methylpyrrolidinium_trifluoromethanesulfonate_333K,Insoluble,333,1.15,8,149.06,7.45,8,0,150.81,297.91,0,3,15.86,7,0,4.02,1,245.69,-2.24,30,142.265,18.69,10,0,310.5,354.15,0,0,57.32,30,5,2.22,3,25.94,-0.77,2,58.44,1.78,2,0,64.75,169.26,0,0,0,0,0,0,0,2
sodium_chloride_1-butyl-1-methylpyrrolidinium_trifluoromethanesulfonate_303K,Insoluble,303,1.15,8,149.06,7.45,8,0,150.81,297.91,0,3,15.86,7,0,4.02,1,245.69,-2.24,30,142.265,18.69,10,0,310.5,354.15,0,0,57.32,30,5,2.22,3,25.94,-0.77,2,58.44,1.78,2,0,64.75,169.26,0,0,0,0,0,0,0,2
sodium_chloride_1-butyl-1-methylpyrrolidinium_trifluoroacetate_423.1K,Moderate Soluble,423.1,0.91,7,113.016,5.24,7,0,113.91,246.1,0,2,24.49,6,0,3.54,1,162.68,-2.24,30,142.265,18.69,10,0,310.5,354.15,0,0,57.32,30,5,2.22,3,25.94,-0.77,2,58.44,1.78,2,0,64.75,169.26,0,0,0,0,0,0,0,1
sodium_chloride_1-butyl-1-methylpyrrolidinium_trifluoroacetate_393.1K,Moderate Soluble,393.1,0.91,7,113.016,5.24,7,0,113.91,246.1,0,2,24.49,6,0,3.54,1,162.68,-2.24,30,142.265,18.69,10,0,310.5,354.15,0,0,57.32,30,5,2.22,3,25.94,-0.77,2,58.44,1.78,2,0,64.75,169.26,0,0,0,0,0,0,0,1
sodium_chloride_1-butyl-1-methylpyrrolidinium_trifluoroacetate_363K,Moderate Soluble,363,0.91,7,113.016,5.24,7,0,113.91,246.1,0,2,24.49,6,0,3.54,1,162.68,-2.24,30,142.265,18.69,10,0,310.5,354.15,0,0,57.32,30,5,2.22,3,25.94,-0.77,2,58.44,1.78,2,0,64.75,169.26,0,0,0,0,0,0,0,1
sodium_chloride_1-butyl-1-methylpyrrolidinium_trifluoroacetate_333K,Moderate Soluble,333,0.91,7,113.016,5.24,7,0,113.91,246.1,0,2,24.49,6,0,3.54,1,162.68,-2.24,30,142.265,18.69,10,0,310.5,354.15,0,0,57.32,30,5,2.22,3,25.94,-0.77,2,58.44,1.78,2,0,64.75,169.26,0,0,0,0,0,0,0,1
sodium_chloride_1-butyl-1-methylpyrrolidinium_trifluoroacetate_303K,Moderate Soluble,303,0.91,7,113.016,5.24,7,0,113.91,246.1,0,2,24.49,6,0,3.54,1,162.68,-2.24,30,142.265,18.69,10,0,310.5,354.15,0,0,57.32,30,5,2.22,3,25.94,-0.77,2,58.44,1.78,2,0,64.75,169.26,0,0,0,0,0,0,0,1
sodium_chloride_1-butyl-1-methylpyrrolidinium_dicyanamide_393.1K,Moderate Soluble,393.1,-0.23,5,66.044,5.04,5,0,78.13,180.55,0,3,16.01,4,0,2.19,0,8.18,-2.24,30,142.265,18.69,10,0,310.5,354.15,0,0,57.32,30,5,2.22,3,25.94,-0.77,2,58.44,1.78,2,0,64.75,169.26,0,0,0,0,0,0,0,1
sodium_chloride_1-butyl-1-methylpyrrolidinium_dicyanamide_348.1K,Moderate Soluble,348.1,-0.23,5,66.044,5.04,5,0,78.13,180.55,0,3,16.01,4,0,2.19,0,8.18,-2.24,30,142.265,18.69,10,0,310.5,354.15,0,0,57.32,30,5,2.22,3,25.94,-0.77,2,58.44,1.78,2,0,64.75,169.26,0,0,0,0,0,0,0,1
sodium_chloride_1-butyl-1-methylpyrrolidinium_dicyanamide_318.1K,Moderate Soluble,318.1,-0.23,5,66.044,5.04,5,0,78.13,180.55,0,3,16.01,4,0,2.19,0,8.18,-2.24,30,142.265,18.69,10,0,310.5,354.15,0,0,57.32,30,5,2.22,3,25.94,-0.77,2,58.44,1.78,2,0,64.75,169.26,0,0,0,0,0,0,0,1
sodium_chloride_1-butyl-1-methylpyrrolidinium_dicyanamide_298.1K,Moderate Soluble,298.1,-0.23,5,66.044,5.04,5,0,78.13,180.55,0,3,16.01,4,0,2.19,0,8.18,-2.24,30,142.265,18.69,10,0,310.5,354.15,0,0,57.32,30,5,2.22,3,25.94,-0.77,2,58.44,1.78,2,0,64.75,169.26,0,0,0,0,0,0,0,1
methyl_3-(4-hydroxy-3-methoxyphenyl)-2-propenoate_1-(2-methoxyethyl)-3-methyl-imidazolium_tetrafluoroborate_321.15K,Soluble,321.15,-1.13,5,86.8,3.55,5,0,91.91,231.28,0,0,6.01,4,0,3.02,0,6.7,-3.52,23,141.193,16.11,5,5,256.41,397.37,0,1,39.9,23,5,2.06,3,66.71,2.05,27,208.213,21.54,9,6,299.8,441.22,1,3,56.27,27,6,4,0,0
methyl_3-(4-hydroxy-3-methoxyphenyl)-2-propenoate_1-(2-methoxyethyl)-3-methyl-imidazolium_tetrafluoroborate_312.15K,Soluble,312.15,-1.13,5,86.8,3.55,5,0,91.91,231.28,0,0,6.01,4,0,3.02,0,6.7,-3.52,23,141.193,16.11,5,5,256.41,397.37,0,1,39.9,23,5,2.06,3,66.71,2.05,27,208.213,21.54,9,6,299.8,441.22,1,3,56.27,27,6,4,0,0
"3,5-dimethoxy-4-hydroxy_cinnamic_acid_methyl_ester_1-(2-methoxyethyl)-3-methyl-imidazolium_tetrafluoroborate_321.15K",Soluble,321.15,-1.13,5,86.8,3.55,5,0,91.91,231.28,0,0,6.01,4,0,3.02,0,6.7,-3.52,23,141.193,16.11,5,5,256.41,397.37,0,1,39.9,23,5,2.06,3,66.71,1.9,31,238.239,24.56,11,6,348.65,509.89,1,4,62.74,31,6,5,0,0
methyl_3-(4-hydroxy-3-methoxyphenyl)-2-propenoate_1-(2-methoxyethyl)-3-methyl-imidazolium_tetrafluoroborate_303.15K,Soluble,303.15,-1.13,5,86.8,3.55,5,0,91.91,231.28,0,0,6.01,4,0,3.02,0,6.7,-3.52,23,141.193,16.11,5,5,256.41,397.37,0,1,39.9,23,5,2.06,3,66.71,2.05,27,208.213,21.54,9,6,299.8,441.22,1,3,56.27,27,6,4,0,0
"3,5-dimethoxy-4-hydroxy_cinnamic_acid_methyl_ester_1-(2-methoxyethyl)-3-methyl-imidazolium_tetrafluoroborate_312.15K",Soluble,312.15,-1.13,5,86.8,3.55,5,0,91.91,231.28,0,0,6.01,4,0,3.02,0,6.7,-3.52,23,141.193,16.11,5,5,256.41,397.37,0,1,39.9,23,5,2.06,3,66.71,1.9,31,238.239,24.56,11,6,348.65,509.89,1,4,62.74,31,6,5,0,0
"3,5-dimethoxy-4-hydroxy_cinnamic_acid_methyl_ester_1-(2-methoxyethyl)-3-methyl-imidazolium_tetrafluoroborate_303.15K",Soluble,303.15,-1.13,5,86.8,3.55,5,0,91.91,231.28,0,0,6.01,4,0,3.02,0,6.7,-3.52,23,141.193,16.11,5,5,256.41,397.37,0,1,39.9,23,5,2.06,3,66.71,1.9,31,238.239,24.56,11,6,348.65,509.89,1,4,62.74,31,6,5,0,0
"2-propenoic_acid,_3-(4-hydroxyphenyl)-,_methyl_ester_1-(2-methoxyethyl)-3-methyl-imidazolium_tetrafluoroborate_321.15K",Soluble,321.15,-1.13,5,86.8,3.55,5,0,91.91,231.28,0,0,6.01,4,0,3.02,0,6.7,-3.52,23,141.193,16.11,5,5,256.41,397.37,0,1,39.9,23,5,2.06,3,66.71,2.21,23,178.187,18.63,7,6,252.81,386.67,1,2,49.81,23,6,3,0,0
"2-propenoic_acid,_3-(4-hydroxyphenyl)-,_methyl_ester_1-(2-methoxyethyl)-3-methyl-imidazolium_tetrafluoroborate_312.15K",Soluble,312.15,-1.13,5,86.8,3.55,5,0,91.91,231.28,0,0,6.01,4,0,3.02,0,6.7,-3.52,23,141.193,16.11,5,5,256.41,397.37,0,1,39.9,23,5,2.06,3,66.71,2.21,23,178.187,18.63,7,6,252.81,386.67,1,2,49.81,23,6,3,0,0
"2-propenoic_acid,_3-(4-hydroxyphenyl)-,_methyl_ester_1-(2-methoxyethyl)-3-methyl-imidazolium_tetrafluoroborate_303.15K",Soluble,303.15,-1.13,5,86.8,3.55,5,0,91.91,231.28,0,0,6.01,4,0,3.02,0,6.7,-3.52,23,141.193,16.11,5,5,256.41,397.37,0,1,39.9,23,5,2.06,3,66.71,2.21,23,178.187,18.63,7,6,252.81,386.67,1,2,49.81,23,6,3,0,0
methyl_3-(4-hydroxy-3-methoxyphenyl)-2-propenoate_1-(2-methoxyethyl)-3-methyl-imidazolium_hexafluorophosphate_321.15K,Soluble,321.15,2.03,7,144.964729556,6,7,0,120.98,262.47,0,0,14.21,6,0,4.43,0,1403.65,-3.52,23,141.193,16.11,5,5,256.41,397.37,0,1,39.9,23,5,2.06,3,66.71,2.05,27,208.213,21.54,9,6,299.8,441.22,1,3,56.27,27,6,4,0,0
methyl_3-(4-hydroxy-3-methoxyphenyl)-2-propenoate_1-(2-methoxyethyl)-3-methyl-imidazolium_hexafluorophosphate_312.15K,Soluble,312.15,2.03,7,144.964729556,6,7,0,120.98,262.47,0,0,14.21,6,0,4.43,0,1403.65,-3.52,23,141.193,16.11,5,5,256.41,397.37,0,1,39.9,23,5,2.06,3,66.71,2.05,27,208.213,21.54,9,6,299.8,441.22,1,3,56.27,27,6,4,0,0
"3,5-dimethoxy-4-hydroxy_cinnamic_acid_methyl_ester_1-(2-methoxyethyl)-3-methyl-imidazolium_hexafluorophosphate_321.15K",Soluble,321.15,2.03,7,144.964729556,6,7,0,120.98,262.47,0,0,14.21,6,0,4.43,0,1403.65,-3.52,23,141.193,16.11,5,5,256.41,397.37,0,1,39.9,23,5,2.06,3,66.71,1.9,31,238.239,24.56,11,6,348.65,509.89,1,4,62.74,31,6,5,0,0
"3,5-dimethoxy-4-hydroxy_cinnamic_acid_methyl_ester_1-(2-methoxyethyl)-3-methyl-imidazolium_hexafluorophosphate_312.15K",Soluble,312.15,2.03,7,144.964729556,6,7,0,120.98,262.47,0,0,14.21,6,0,4.43,0,1403.65,-3.52,23,141.193,16.11,5,5,256.41,397.37,0,1,39.9,23,5,2.06,3,66.71,1.9,31,238.239,24.56,11,6,348.65,509.89,1,4,62.74,31,6,5,0,0
methyl_3-(4-hydroxy-3-methoxyphenyl)-2-propenoate_1-(2-methoxyethyl)-3-methyl-imidazolium_hexafluorophosphate_303.15K,Soluble,303.15,2.03,7,144.964729556,6,7,0,120.98,262.47,0,0,14.21,6,0,4.43,0,1403.65,-3.52,23,141.193,16.11,5,5,256.41,397.37,0,1,39.9,23,5,2.06,3,66.71,2.05,27,208.213,21.54,9,6,299.8,441.22,1,3,56.27,27,6,4,0,0
"3,5-dimethoxy-4-hydroxy_cinnamic_acid_methyl_ester_1-(2-methoxyethyl)-3-methyl-imidazolium_hexafluorophosphate_303.15K",Soluble,303.15,2.03,7,144.964729556,6,7,0,120.98,262.47,0,0,14.21,6,0,4.43,0,1403.65,-3.52,23,141.193,16.11,5,5,256.41,397.37,0,1,39.9,23,5,2.06,3,66.71,1.9,31,238.239,24.56,11,6,348.65,509.89,1,4,62.74,31,6,5,0,0
"2-propenoic_acid,_3-(4-hydroxyphenyl)-,_methyl_ester_1-(2-methoxyethyl)-3-methyl-imidazolium_hexafluorophosphate_321.15K",Moderate Soluble,321.15,2.03,7,144.964729556,6,7,0,120.98,262.47,0,0,14.21,6,0,4.43,0,1403.65,-3.52,23,141.193,16.11,5,5,256.41,397.37,0,1,39.9,23,5,2.06,3,66.71,2.21,23,178.187,18.63,7,6,252.81,386.67,1,2,49.81,23,6,3,0,1
"2-propenoic_acid,_3-(4-hydroxyphenyl)-,_methyl_ester_1-(2-methoxyethyl)-3-methyl-imidazolium_hexafluorophosphate_312.15K",Moderate Soluble,312.15,2.03,7,144.964729556,6,7,0,120.98,262.47,0,0,14.21,6,0,4.43,0,1403.65,-3.52,23,141.193,16.11,5,5,256.41,397.37,0,1,39.9,23,5,2.06,3,66.71,2.21,23,178.187,18.63,7,6,252.81,386.67,1,2,49.81,23,6,3,0,1
"2-propenoic_acid,_3-(4-hydroxyphenyl)-,_methyl_ester_1-(2-methoxyethyl)-3-methyl-imidazolium_hexafluorophosphate_303.15K",Moderate Soluble,303.15,2.03,7,144.964729556,6,7,0,120.98,262.47,0,0,14.21,6,0,4.43,0,1403.65,-3.52,23,141.193,16.11,5,5,256.41,397.37,0,1,39.9,23,5,2.06,3,66.71,2.21,23,178.187,18.63,7,6,252.81,386.67,1,2,49.81,23,6,3,0,1
methyl_3-(4-hydroxy-3-methoxyphenyl)-2-propenoate_1-(2-hydroxyethyl)-3-methylimidazolium_tetrafluoroborate_321.15K,Soluble,321.15,-1.13,5,86.8,3.55,5,0,91.91,231.28,0,0,6.01,4,0,3.02,0,6.7,-4.16,20,127.166,14.01,4,5,219.71,333.22,1,1,35.14,20,5,1.9,2,62.9,2.05,27,208.213,21.54,9,6,299.8,441.22,1,3,56.27,27,6,4,0,0
"3,5-dimethoxy-4-hydroxy_cinnamic_acid_methyl_ester_1-(2-hydroxyethyl)-3-methylimidazolium_tetrafluoroborate_321.15K",Soluble,321.15,-1.13,5,86.8,3.55,5,0,91.91,231.28,0,0,6.01,4,0,3.02,0,6.7,-4.16,20,127.166,14.01,4,5,219.71,333.22,1,1,35.14,20,5,1.9,2,62.9,1.9,31,238.239,24.56,11,6,348.65,509.89,1,4,62.74,31,6,5,0,0
methyl_3-(4-hydroxy-3-methoxyphenyl)-2-propenoate_1-(2-hydroxyethyl)-3-methylimidazolium_tetrafluoroborate_312.15K,Soluble,312.15,-1.13,5,86.8,3.55,5,0,91.91,231.28,0,0,6.01,4,0,3.02,0,6.7,-4.16,20,127.166,14.01,4,5,219.71,333.22,1,1,35.14,20,5,1.9,2,62.9,2.05,27,208.213,21.54,9,6,299.8,441.22,1,3,56.27,27,6,4,0,0
methyl_3-(4-hydroxy-3-methoxyphenyl)-2-propenoate_1-(2-hydroxyethyl)-3-methylimidazolium_tetrafluoroborate_303.15K,Soluble,303.15,-1.13,5,86.8,3.55,5,0,91.91,231.28,0,0,6.01,4,0,3.02,0,6.7,-4.16,20,127.166,14.01,4,5,219.71,333.22,1,1,35.14,20,5,1.9,2,62.9,2.05,27,208.213,21.54,9,6,299.8,441.22,1,3,56.27,27,6,4,0,0
"3,5-dimethoxy-4-hydroxy_cinnamic_acid_methyl_ester_1-(2-hydroxyethyl)-3-methylimidazolium_tetrafluoroborate_312.15K",Soluble,312.15,-1.13,5,86.8,3.55,5,0,91.91,231.28,0,0,6.01,4,0,3.02,0,6.7,-4.16,20,127.166,14.01,4,5,219.71,333.22,1,1,35.14,20,5,1.9,2,62.9,1.9,31,238.239,24.56,11,6,348.65,509.89,1,4,62.74,31,6,5,0,0
"3,5-dimethoxy-4-hydroxy_cinnamic_acid_methyl_ester_1-(2-hydroxyethyl)-3-methylimidazolium_tetrafluoroborate_303.15K",Soluble,303.15,-1.13,5,86.8,3.55,5,0,91.91,231.28,0,0,6.01,4,0,3.02,0,6.7,-4.16,20,127.166,14.01,4,5,219.71,333.22,1,1,35.14,20,5,1.9,2,62.9,1.9,31,238.239,24.56,11,6,348.65,509.89,1,4,62.74,31,6,5,0,0
"2-propenoic_acid,_3-(4-hydroxyphenyl)-,_methyl_ester_1-(2-hydroxyethyl)-3-methylimidazolium_tetrafluoroborate_321.15K",Soluble,321.15,-1.13,5,86.8,3.55,5,0,91.91,231.28,0,0,6.01,4,0,3.02,0,6.7,-4.16,20,127.166,14.01,4,5,219.71,333.22,1,1,35.14,20,5,1.9,2,62.9,2.21,23,178.187,18.63,7,6,252.81,386.67,1,2,49.81,23,6,3,0,0
"2-propenoic_acid,_3-(4-hydroxyphenyl)-,_methyl_ester_1-(2-hydroxyethyl)-3-methylimidazolium_tetrafluoroborate_312.15K",Moderate Soluble,312.15,-1.13,5,86.8,3.55,5,0,91.91,231.28,0,0,6.01,4,0,3.02,0,6.7,-4.16,20,127.166,14.01,4,5,219.71,333.22,1,1,35.14,20,5,1.9,2,62.9,2.21,23,178.187,18.63,7,6,252.81,386.67,1,2,49.81,23,6,3,0,1
"2-propenoic_acid,_3-(4-hydroxyphenyl)-,_methyl_ester_1-(2-hydroxyethyl)-3-methylimidazolium_tetrafluoroborate_303.15K",Moderate Soluble,303.15,-1.13,5,86.8,3.55,5,0,91.91,231.28,0,0,6.01,4,0,3.02,0,6.7,-4.16,20,127.166,14.01,4,5,219.71,333.22,1,1,35.14,20,5,1.9,2,62.9,2.21,23,178.187,18.63,7,6,252.81,386.67,1,2,49.81,23,6,3,0,1
"3,5-dimethoxy-4-hydroxy_cinnamic_acid_methyl_ester_1-(2-hydroxyethyl)-3-methylimidazolium_hexafluorophosphate_321.15K",Soluble,321.15,2.03,7,144.964729556,6,7,0,120.98,262.47,0,0,14.21,6,0,4.43,0,1403.65,-4.16,20,127.166,14.01,4,5,219.71,333.22,1,1,35.14,20,5,1.9,2,62.9,1.9,31,238.239,24.56,11,6,348.65,509.89,1,4,62.74,31,6,5,0,0
"3,5-dimethoxy-4-hydroxy_cinnamic_acid_methyl_ester_1-(2-hydroxyethyl)-3-methylimidazolium_hexafluorophosphate_312.15K",Soluble,312.15,2.03,7,144.964729556,6,7,0,120.98,262.47,0,0,14.21,6,0,4.43,0,1403.65,-4.16,20,127.166,14.01,4,5,219.71,333.22,1,1,35.14,20,5,1.9,2,62.9,1.9,31,238.239,24.56,11,6,348.65,509.89,1,4,62.74,31,6,5,0,0
methyl_3-(4-hydroxy-3-methoxyphenyl)-2-propenoate_1-(2-hydroxyethyl)-3-methylimidazolium_hexafluorophosphate_321.15K,Soluble,321.15,2.03,7,144.964729556,6,7,0,120.98,262.47,0,0,14.21,6,0,4.43,0,1403.65,-4.16,20,127.166,14.01,4,5,219.71,333.22,1,1,35.14,20,5,1.9,2,62.9,2.05,27,208.213,21.54,9,6,299.8,441.22,1,3,56.27,27,6,4,0,0
"3,5-dimethoxy-4-hydroxy_cinnamic_acid_methyl_ester_1-(2-hydroxyethyl)-3-methylimidazolium_hexafluorophosphate_303.15K",Soluble,303.15,2.03,7,144.964729556,6,7,0,120.98,262.47,0,0,14.21,6,0,4.43,0,1403.65,-4.16,20,127.166,14.01,4,5,219.71,333.22,1,1,35.14,20,5,1.9,2,62.9,1.9,31,238.239,24.56,11,6,348.65,509.89,1,4,62.74,31,6,5,0,0
methyl_3-(4-hydroxy-3-methoxyphenyl)-2-propenoate_1-(2-hydroxyethyl)-3-methylimidazolium_hexafluorophosphate_312.15K,Soluble,312.15,2.03,7,144.964729556,6,7,0,120.98,262.47,0,0,14.21,6,0,4.43,0,1403.65,-4.16,20,127.166,14.01,4,5,219.71,333.22,1,1,35.14,20,5,1.9,2,62.9,2.05,27,208.213,21.54,9,6,299.8,441.22,1,3,56.27,27,6,4,0,0
"2-propenoic_acid,_3-(4-hydroxyphenyl)-,_methyl_ester_1-(2-hydroxyethyl)-3-methylimidazolium_hexafluorophosphate_321.15K",Moderate Soluble,321.15,2.03,7,144.964729556,6,7,0,120.98,262.47,0,0,14.21,6,0,4.43,0,1403.65,-4.16,20,127.166,14.01,4,5,219.71,333.22,1,1,35.14,20,5,1.9,2,62.9,2.21,23,178.187,18.63,7,6,252.81,386.67,1,2,49.81,23,6,3,0,1
methyl_3-(4-hydroxy-3-methoxyphenyl)-2-propenoate_1-(2-hydroxyethyl)-3-methylimidazolium_hexafluorophosphate_303.15K,Moderate Soluble,303.15,2.03,7,144.964729556,6,7,0,120.98,262.47,0,0,14.21,6,0,4.43,0,1403.65,-4.16,20,127.166,14.01,4,5,219.71,333.22,1,1,35.14,20,5,1.9,2,62.9,2.05,27,208.213,21.54,9,6,299.8,441.22,1,3,56.27,27,6,4,0,1
"2-propenoic_acid,_3-(4-hydroxyphenyl)-,_methyl_ester_1-(2-hydroxyethyl)-3-methylimidazolium_hexafluorophosphate_312.15K",Moderate Soluble,312.15,2.03,7,144.964729556,6,7,0,120.98,262.47,0,0,14.21,6,0,4.43,0,1403.65,-4.16,20,127.166,14.01,4,5,219.71,333.22,1,1,35.14,20,5,1.9,2,62.9,2.21,23,178.187,18.63,7,6,252.81,386.67,1,2,49.81,23,6,3,0,1
"2-propenoic_acid,_3-(4-hydroxyphenyl)-,_methyl_ester_1-(2-hydroxyethyl)-3-methylimidazolium_hexafluorophosphate_303.15K",Moderate Soluble,303.15,2.03,7,144.964729556,6,7,0,120.98,262.47,0,0,14.21,6,0,4.43,0,1403.65,-4.16,20,127.166,14.01,4,5,219.71,333.22,1,1,35.14,20,5,1.9,2,62.9,2.21,23,178.187,18.63,7,6,252.81,386.67,1,2,49.81,23,6,3,0,1
dicyanamide_1-allyl-3-methylimidazolium_D-glucose_322K,Soluble,322,-0.23,5,66044,5.04,5,0,78.13,180.55,0,3,16.01,4,0,2.19,0,8.18,-2.74,20,123178,14.23,4,5,209.67,318.81,0,0,38.02,20,5,1.9,2,67.17,-3.57,24,180156,16.17,12,0,247.54,280.6,5,6,37.35,23,0,5,0,0
dicyanamide_1-allyl-3-methylimidazolium_D-glucose_344.6K,Soluble,344.6,-0.23,5,66044,5.04,5,0,78.13,180.55,0,3,16.01,4,0,2.19,0,8.18,-2.74,20,123178,14.23,4,5,209.67,318.81,0,0,38.02,20,5,1.9,2,67.17,-3.57,24,180156,16.17,12,0,247.54,280.6,5,6,37.35,23,0,5,0,0
dicyanamide_1-allyl-3-methylimidazolium_D-glucose_362.2K,Soluble,362.2,-0.23,5,66044,5.04,5,0,78.13,180.55,0,3,16.01,4,0,2.19,0,8.18,-2.74,20,123178,14.23,4,5,209.67,318.81,0,0,38.02,20,5,1.9,2,67.17,-3.57,24,180156,16.17,12,0,247.54,280.6,5,6,37.35,23,0,5,0,0
dicyanamide_1-allyl-3-methylimidazolium_D-glucose_374.6K,Soluble,374.6,-0.23,5,66044,5.04,5,0,78.13,180.55,0,3,16.01,4,0,2.19,0,8.18,-2.74,20,123178,14.23,4,5,209.67,318.81,0,0,38.02,20,5,1.9,2,67.17,-3.57,24,180156,16.17,12,0,247.54,280.6,5,6,37.35,23,0,5,0,0
dicyanamide_1-allyl-3-methylimidazolium_D-glucose_391.9K,Soluble,391.9,-0.23,5,66044,5.04,5,0,78.13,180.55,0,3,16.01,4,0,2.19,0,8.18,-2.74,20,123178,14.23,4,5,209.67,318.81,0,0,38.02,20,5,1.9,2,67.17,-3.57,24,180156,16.17,12,0,247.54,280.6,5,6,37.35,23,0,5,0,0
dicyanamide_1-(2-hydroxyethyl)-3-methylimidazolium_D-glucose_310.1K,Soluble,310.1,-0.23,5,66044,5.04,5,0,78.13,180.55,0,3,16.01,4,0,2.19,0,8.18,-4.16,20,127166,14.01,4,5,219.71,333.22,1,1,35.14,20,5,1.9,2,62.9,-3.57,24,180156,16.17,12,0,247.54,280.6,5,6,37.35,23,0,5,0,0
dicyanamide_1-(2-hydroxyethyl)-3-methylimidazolium_D-glucose_323.5K,Soluble,323.5,-0.23,5,66044,5.04,5,0,78.13,180.55,0,3,16.01,4,0,2.19,0,8.18,-4.16,20,127166,14.01,4,5,219.71,333.22,1,1,35.14,20,5,1.9,2,62.9,-3.57,24,180156,16.17,12,0,247.54,280.6,5,6,37.35,23,0,5,0,0
dicyanamide_1-(2-hydroxyethyl)-3-methylimidazolium_D-glucose_344.4K,Soluble,344.4,-0.23,5,66044,5.04,5,0,78.13,180.55,0,3,16.01,4,0,2.19,0,8.18,-4.16,20,127166,14.01,4,5,219.71,333.22,1,1,35.14,20,5,1.9,2,62.9,-3.57,24,180156,16.17,12,0,247.54,280.6,5,6,37.35,23,0,5,0,0
